topic,paper_ID,sentence_ID,info-unit,sub,pred,obj
translation,8,171,results,compositional generalization,in,all cases
translation,8,171,results,Results,shows,attention - coverage
translation,8,172,results,best results,obtained without,attention coverage loss term
translation,8,172,results,best results,providing,coverage vector
translation,8,172,results,coverage vector,as,additional input
translation,8,172,results,additional input,to,decoder
translation,8,172,results,SQL,has,best results
translation,8,172,results,Results,in,SQL
translation,8,181,results,Grammarbased models,output,significantly more new programs
translation,8,181,results,Grammarbased models,output,less invalid syntax errors
translation,8,181,results,significantly more new programs,than,SEQ2SEQ models
translation,8,181,results,Results,has,Grammarbased models
translation,8,188,results,and attention over spans,increases,number of predictions
translation,8,188,results,number of predictions,that are,semantically close
translation,8,188,results,semantically close,to,target programs
translation,8,188,results,attentionsupervision,has,attention - coverage
translation,8,188,results,attentionsupervision,has,and attention over spans
translation,8,188,results,Results,adding,attentionsupervision
translation,8,189,results,correct typed variables,in,predictions
translation,8,189,results,correct typed variables,is,significantly higher
translation,8,189,results,significantly higher,when using,attention - supervision and attention - coverage
translation,8,189,results,attention - supervision and attention - coverage,compared to,baseline model
translation,8,189,results,Results,frequency of,correct typed variables
translation,8,190,results,errors,of,GRAMMAR model
translation,8,190,results,GRAMMAR model,closer to,target program
translation,8,190,results,target program,compared to,SEQ2SEQ
translation,8,190,results,Results,has,errors
translation,8,192,results,compositional generalization,in,DROP
translation,8,192,results,compositional generalization,is,harder
translation,8,192,results,harder,than,SQL datasets
translation,8,192,results,Results,show that,compositional generalization
translation,9,6,baselines,Earley algorithm,with,cubepruning
translation,9,6,baselines,cubepruning,for,AMR parsing
translation,9,6,baselines,AMR parsing,given,new sentences
translation,9,4,experiments,synchronous - graphgrammar- based approach,to,SemEval - 2016 Task 8
translation,9,4,experiments,synchronous - graphgrammar- based approach,to,Meaning Representation Parsing
translation,9,97,hyperparameters,cut variables,in,derivation forest
translation,9,97,hyperparameters,cut variables,initialized as,1
translation,9,97,hyperparameters,sampled uniformly,for,each node
translation,9,97,hyperparameters,Hyperparameters,During,sampling procedure
translation,9,98,hyperparameters,sampler,for,160 iterations
translation,9,98,hyperparameters,sampler,combine,grammar
translation,9,98,hyperparameters,Hyperparameters,run,sampler
translation,9,5,model,Synchronous Hyperedge Replacement Grammar ( SHRG ) rules,from,aligned pairs
translation,9,5,model,Synchronous Hyperedge Replacement Grammar ( SHRG ) rules,from,AMR graphs
translation,9,5,model,aligned pairs,of,sentences
translation,9,5,model,aligned pairs,of,AMR graphs
translation,9,5,model,Model,learn,Synchronous Hyperedge Replacement Grammar ( SHRG ) rules
translation,9,23,model,alignments,from,Ulf Hermjakob 's automatic aligner
translation,9,23,model,alignments,building,perceptron - based concept identifier
translation,9,23,model,perceptron - based concept identifier,where,boundary information
translation,9,23,model,boundary information,of,mapped frag- ments
translation,9,23,model,Model,using,alignments
translation,9,23,model,Model,building,perceptron - based concept identifier
translation,10,8,baselines,arc-standard algorithm,with,Swap action
translation,10,8,baselines,Swap action,for,general non-projective parsing
translation,10,85,experimental-setup,stack - prop and stacking models,include,lexical features
translation,10,85,experimental-setup,lexical features,in,input layer
translation,10,85,experimental-setup,input layer,of,neural networks
translation,10,85,experimental-setup,neural networks,using,64 dimension pre-trained word embeddings
translation,10,85,experimental-setup,64 dimension pre-trained word embeddings,concatenated with,64 - dimension character - based embeddings
translation,10,85,experimental-setup,Bi-LSTM,over,characters of a word
translation,10,85,experimental-setup,Experimental setup,For,stack - prop and stacking models
translation,10,86,experimental-setup,each language,include,pre-trained embeddings
translation,10,86,experimental-setup,pre-trained embeddings,for,100 K most frequent words
translation,10,86,experimental-setup,100 K most frequent words,in,raw corpora
translation,10,86,experimental-setup,Experimental setup,For,each language
translation,10,88,experimental-setup,word representations,learned using,Skipgram model
translation,10,88,experimental-setup,Skipgram model,with,negative sampling
translation,10,88,experimental-setup,Experimental setup,has,word representations
translation,10,89,experimental-setup,backoff character model,use,64 - dimension
translation,10,89,experimental-setup,character Bi-LSTM embeddings,in,input layer
translation,10,89,experimental-setup,input layer,of,network
translation,10,89,experimental-setup,64 - dimension,has,character Bi-LSTM embeddings
translation,10,89,experimental-setup,Experimental setup,For,backoff character model
translation,10,92,experimental-setup,POS tagger specific MLP,has,64 hidden nodes
translation,10,92,experimental-setup,parser MLP,has,128 hidden nodes
translation,10,92,experimental-setup,Experimental setup,has,POS tagger specific MLP
translation,10,93,experimental-setup,hyperbolic tangent,as,activation function
translation,10,93,experimental-setup,activation function,in,all tasks
translation,10,93,experimental-setup,Experimental setup,use,hyperbolic tangent
translation,10,95,experimental-setup,momentum SGD,for,learning
translation,10,95,experimental-setup,momentum SGD,with,minibatch size
translation,10,95,experimental-setup,learning,with,minibatch size
translation,10,95,experimental-setup,minibatch size,of,1
translation,10,95,experimental-setup,Experimental setup,use,momentum SGD
translation,10,96,experimental-setup,initial learning rate,set to,0.1
translation,10,96,experimental-setup,0.1,with,momentum
translation,10,96,experimental-setup,momentum,of,0.9
translation,10,96,experimental-setup,Experimental setup,has,initial learning rate
translation,10,97,experimental-setup,LSTM weights,initialized with,random orthonormal matrices
translation,10,97,experimental-setup,Experimental setup,has,LSTM weights
translation,10,98,experimental-setup,dropout rate,to,30 %
translation,10,98,experimental-setup,30 %,for,all the hidden states in the network
translation,10,98,experimental-setup,Experimental setup,set,dropout rate
translation,10,99,experimental-setup,models,trained for,up to 100 epochs
translation,10,99,experimental-setup,up to 100 epochs,with,early stopping
translation,10,99,experimental-setup,early stopping,based on,development set
translation,10,99,experimental-setup,Experimental setup,trained for,up to 100 epochs
translation,10,99,experimental-setup,Experimental setup,has,models
translation,10,100,experimental-setup,neural network models,implemented in,"DyNet ( Neubig et al. , 2017 )"
translation,10,7,hyperparameters,simple neural network architectures,rely on,long short - term memory ( LSTM ) networks
translation,10,7,hyperparameters,long short - term memory ( LSTM ) networks,for learning,task - dependent features
translation,10,7,hyperparameters,Hyperparameters,employ,simple neural network architectures
translation,10,6,model,segmentation,use,neural stacking
translation,10,6,model,neural stacking,for,joint learning
translation,10,6,model,joint learning,of,POS tagging and parsing tasks
translation,10,6,model,Model,use,neural stacking
translation,10,6,model,Model,has,segmentation
translation,10,9,model,neural stacking,as,knowledge transfer mechanism
translation,10,9,model,knowledge transfer mechanism,for,cross-domain parsing
translation,10,9,model,cross-domain parsing,of,low resource domains
translation,10,9,model,Model,use,neural stacking
translation,10,50,model,Joint POS tagging and Parsing,jointly model,POS tagging and parsing
translation,10,50,model,POS tagging and parsing,using,stack of tagger and parser networks
translation,10,50,model,Model,jointly model,POS tagging and parsing
translation,10,50,model,Model,has,Joint POS tagging and Parsing
translation,10,66,model,non-linear feed -forward network,to predict,labeled transitions
translation,10,66,model,labeled transitions,for,parser configurations
translation,10,66,model,Model,use,non-linear feed -forward network
translation,10,87,model,distributed word representations,for,each language
translation,10,87,model,learned separately,from,monolingual corpora
translation,10,87,model,monolingual corpora,collected from,Web to Corpus ( W2C )
translation,10,87,model,Model,has,distributed word representations
translation,10,10,results,Our system,shows,substantial gains
translation,10,10,results,substantial gains,against,UDPipe baseline
translation,10,10,results,UDPipe baseline,with,average improvement
translation,10,10,results,average improvement,of,4.18 %
translation,10,10,results,4.18 %,in,LAS
translation,10,10,results,4.18 %,across,all languages
