topic,paper_ID,sentence_ID,info-unit,sub,pred,obj
summarization,24,16,results,Results,seems to be,no signi cant bene t
summarization,24,25,results,RNN and CNN,when computing,sentence embeddings
summarization,24,26,results,BERT sentence embedding,performed,poorly
summarization,24,26,results,Results,has,BERT sentence embedding
summarization,24,58,results,Results,on,ROUGE -L
summarization,24,58,results,ROUGE -L,are,mixed
summarization,24,58,results,Results,on,ROUGE -L
summarization,24,58,results,Results,has,Results
summarization,24,59,results,all the extractive models,in,ROUGE -L
summarization,24,59,results,Discourse- aware abstractive model,has,outperformed
summarization,24,59,results,outperformed,has,all the extractive models
summarization,24,59,results,Results,has,Discourse- aware abstractive model
